id_grupo;data_assembleia;tipo_lance;percentual_lance;valor_lance;qtd_contemplados
109;2025-03-15;Lance Livre;55.2;25550.70;5
109;2025-03-15;Lance Embutido;59.6;27587.35;5
109;2025-03-15;Lance Fixo;30;13886.25;3
109;2025-04-15;Lance Livre;59.24;27420.71;3
109;2025-04-15;Lance Embutido;52.09;24111.16;3
109;2025-04-15;Lance Fixo;30;13886.25;1
109;2025-05-15;Lance Livre;52.82;24449.06;4
109;2025-05-15;Lance Embutido;57.14;26448.68;2
109;2025-05-15;Lance Fixo;30;13886.25;1
109;2025-06-15;Lance Livre;53.12;28276.11;3
109;2025-06-15;Lance Embutido;49.44;26317.22;3
109;2025-06-15;Lance Fixo;30;15969.19;2
109;2025-07-15;Lance Livre;49.72;26466.27;5
109;2025-07-15;Lance Embutido;59.31;31571.08;4
109;2025-07-15;Lance Fixo;30;15969.19;2
109;2025-08-15;Lance Livre;52.68;28041.89;3
109;2025-08-15;Lance Embutido;59.32;31576.41;3
109;2025-08-15;Lance Fixo;30;15969.19;1
109;2025-09-15;Lance Livre;58.55;31166.53;3
109;2025-09-15;Lance Embutido;51.36;27339.25;2
109;2025-09-15;Lance Fixo;30;15969.19;2
110;2022-06-15;Lance Livre;86.86;30401.00;1
110;2022-06-15;Lance Embutido;87.92;30772.00;1
110;2022-06-15;Lance Fixo;30;10500.00;1
110;2022-07-15;Lance Livre;92.05;32217.50;1
110;2022-07-15;Lance Embutido;79.48;27818.00;1
110;2022-07-15;Lance Fixo;30;10500.00;1
110;2022-08-15;Lance Livre;86.84;30394.00;1
110;2022-08-15;Lance Embutido;90.84;31794.00;1
110;2022-08-15;Lance Fixo;30;10500.00;1
110;2022-09-15;Lance Livre;64.57;22599.50;1
110;2022-09-15;Lance Embutido;68.92;24122.00;3
110;2022-09-15;Lance Fixo;30;10500.00;1
110;2022-10-15;Lance Livre;68.77;24069.50;3
110;2022-10-15;Lance Embutido;57.77;20219.50;2
110;2022-10-15;Lance Fixo;30;10500.00;3
110;2022-11-15;Lance Livre;70.28;24598.00;1
110;2022-11-15;Lance Embutido;54.8;19180.00;3
110;2022-11-15;Lance Fixo;30;10500.00;3
110;2022-12-15;Lance Livre;65.6;22960.00;3
110;2022-12-15;Lance Embutido;74.88;26208.00;1
110;2022-12-15;Lance Fixo;30;10500.00;1
110;2023-01-15;Lance Livre;57.41;20093.50;1
110;2023-01-15;Lance Embutido;65.17;22809.50;3
110;2023-01-15;Lance Fixo;30;10500.00;2
110;2023-02-15;Lance Livre;55.08;19278.00;3
110;2023-02-15;Lance Embutido;68.39;23936.50;3
110;2023-02-15;Lance Fixo;30;10500.00;3
110;2023-03-15;Lance Livre;68.37;23929.50;1
110;2023-03-15;Lance Embutido;57.57;20149.50;3
110;2023-03-15;Lance Fixo;30;10500.00;2
110;2023-04-15;Lance Livre;73.39;25686.50;1
110;2023-04-15;Lance Embutido;68.74;24059.00;3
110;2023-04-15;Lance Fixo;30;10500.00;1
110;2023-05-15;Lance Livre;61.98;21693.00;3
110;2023-05-15;Lance Embutido;67.48;23618.00;2
110;2023-05-15;Lance Fixo;30;10500.00;2
110;2023-06-15;Lance Livre;52.67;21199.68;2
110;2023-06-15;Lance Embutido;56.55;22761.38;3
110;2023-06-15;Lance Fixo;30;12075.00;1
110;2023-07-15;Lance Livre;51.94;20905.85;2
110;2023-07-15;Lance Embutido;53.04;21348.60;5
110;2023-07-15;Lance Fixo;30;12075.00;1
110;2023-08-15;Lance Livre;57.7;23224.25;3
110;2023-08-15;Lance Embutido;48.67;19589.67;2
110;2023-08-15;Lance Fixo;30;12075.00;3
110;2023-09-15;Lance Livre;51.8;20849.50;3
110;2023-09-15;Lance Embutido;54.8;22057.00;3
110;2023-09-15;Lance Fixo;30;12075.00;3
110;2023-10-15;Lance Livre;58.78;23658.95;4
110;2023-10-15;Lance Embutido;56.39;22696.97;2
110;2023-10-15;Lance Fixo;30;12075.00;3
110;2023-11-15;Lance Livre;53.72;21622.30;3
110;2023-11-15;Lance Embutido;56.33;22672.83;5
110;2023-11-15;Lance Fixo;30;12075.00;1
110;2023-12-15;Lance Livre;49.53;19935.83;2
110;2023-12-15;Lance Embutido;48.13;19372.33;5
110;2023-12-15;Lance Fixo;30;12075.00;1
110;2024-01-15;Lance Livre;50.34;20261.85;2
110;2024-01-15;Lance Embutido;57.98;23336.95;3
110;2024-01-15;Lance Fixo;30;12075.00;3
110;2024-02-15;Lance Livre;51.6;20769.00;5
110;2024-02-15;Lance Embutido;57.92;23312.80;4
110;2024-02-15;Lance Fixo;30;12075.00;1
110;2024-03-15;Lance Livre;58.5;23546.25;4
110;2024-03-15;Lance Embutido;53.52;21541.80;4
110;2024-03-15;Lance Fixo;30;12075.00;1
110;2024-04-15;Lance Livre;57.32;23071.30;5
110;2024-04-15;Lance Embutido;58.38;23497.95;3
110;2024-04-15;Lance Fixo;30;12075.00;2
110;2024-05-15;Lance Livre;54.27;21843.68;4
110;2024-05-15;Lance Embutido;56.16;22604.40;5
110;2024-05-15;Lance Fixo;30;12075.00;2
110;2024-06-15;Lance Livre;52.5;24300.94;4
110;2024-06-15;Lance Embutido;51.33;23759.37;3
110;2024-06-15;Lance Fixo;30;13886.25;1
110;2024-07-15;Lance Livre;58.05;26869.89;3
110;2024-07-15;Lance Embutido;48.38;22393.89;4
110;2024-07-15;Lance Fixo;30;13886.25;1
110;2024-08-15;Lance Livre;52.77;24425.91;4
110;2024-08-15;Lance Embutido;49.24;22791.96;5
110;2024-08-15;Lance Fixo;30;13886.25;3
110;2024-09-15;Lance Livre;54.84;25384.06;2
110;2024-09-15;Lance Embutido;53.51;24768.44;2
110;2024-09-15;Lance Fixo;30;13886.25;2
110;2024-10-15;Lance Livre;53.58;24800.84;4
110;2024-10-15;Lance Embutido;48.12;22273.54;5
110;2024-10-15;Lance Fixo;30;13886.25;3
110;2024-11-15;Lance Livre;55.33;25610.87;2
110;2024-11-15;Lance Embutido;54.01;24999.88;4
110;2024-11-15;Lance Fixo;30;13886.25;1
110;2024-12-15;Lance Livre;49.03;22694.76;3
110;2024-12-15;Lance Embutido;51.26;23726.97;3
110;2024-12-15;Lance Fixo;30;13886.25;3
110;2025-01-15;Lance Livre;58.45;27055.04;3
110;2025-01-15;Lance Embutido;51.37;23777.89;5
110;2025-01-15;Lance Fixo;30;13886.25;1
110;2025-02-15;Lance Livre;48.96;22662.36;2
110;2025-02-15;Lance Embutido;56.62;26207.98;5
110;2025-02-15;Lance Fixo;30;13886.25;3
110;2025-03-15;Lance Livre;55.83;25842.31;2
110;2025-03-15;Lance Embutido;58.95;27286.48;4
110;2025-03-15;Lance Fixo;30;13886.25;2
110;2025-04-15;Lance Livre;52.3;24208.36;5
110;2025-04-15;Lance Embutido;58.31;26990.24;4
110;2025-04-15;Lance Fixo;30;13886.25;2
110;2025-05-15;Lance Livre;49.64;22977.11;5
110;2025-05-15;Lance Embutido;57.91;26805.09;5
110;2025-05-15;Lance Fixo;30;13886.25;2
110;2025-06-15;Lance Livre;57.91;30825.85;2
110;2025-06-15;Lance Embutido;56;29809.15;3
110;2025-06-15;Lance Fixo;30;15969.19;3
110;2025-07-15;Lance Livre;55.93;29771.89;5
110;2025-07-15;Lance Embutido;54.46;28989.40;2
110;2025-07-15;Lance Fixo;30;15969.19;3
110;2025-08-15;Lance Livre;48.64;25891.38;2
110;2025-08-15;Lance Embutido;53.34;28393.22;4
110;2025-08-15;Lance Fixo;30;15969.19;3
110;2025-09-15;Lance Livre;52.66;28031.25;2
110;2025-09-15;Lance Embutido;56.44;30043.36;2
110;2025-09-15;Lance Fixo;30;15969.19;3
111;2022-06-15;Lance Livre;82.03;28710.50;1
111;2022-06-15;Lance Embutido;78.45;27457.50;1
111;2022-06-15;Lance Fixo;30;10500.00;1
111;2022-07-15;Lance Livre;91.03;31860.50;1
111;2022-07-15;Lance Embutido;81.94;28679.00;1
111;2022-07-15;Lance Fixo;30;10500.00;1
111;2022-08-15;Lance Livre;91.19;31916.50;1
111;2022-08-15;Lance Embutido;78.86;27601.00;1
111;2022-08-15;Lance Fixo;30;10500.00;1
111;2022-09-15;Lance Livre;54.24;18984.00;2
111;2022-09-15;Lance Embutido;64.39;22536.50;1
111;2022-09-15;Lance Fixo;30;10500.00;3
111;2022-10-15;Lance Livre;65.98;23093.00;1
111;2022-10-15;Lance Embutido;70.38;24633.00;3
111;2022-10-15;Lance Fixo;30;10500.00;3
111;2022-11-15;Lance Livre;70.28;24598.00;3
111;2022-11-15;Lance Embutido;57.14;19999.00;2
111;2022-11-15;Lance Fixo;30;10500.00;3
111;2022-12-15;Lance Livre;73.15;25602.50;1
111;2022-12-15;Lance Embutido;57.31;20058.50;1
111;2022-12-15;Lance Fixo;30;10500.00;3
111;2023-01-15;Lance Livre;67.39;23586.50;2
111;2023-01-15;Lance Embutido;71.5;25025.00;3
111;2023-01-15;Lance Fixo;30;10500.00;3
111;2023-02-15;Lance Livre;70.34;24619.00;1
111;2023-02-15;Lance Embutido;67.21;23523.50;1
111;2023-02-15;Lance Fixo;30;10500.00;3
111;2023-03-15;Lance Livre;56.85;19897.50;2
111;2023-03-15;Lance Embutido;64.59;22606.50;2
111;2023-03-15;Lance Fixo;30;10500.00;2
111;2023-04-15;Lance Livre;68.54;23989.00;3
111;2023-04-15;Lance Embutido;60.88;21308.00;1
111;2023-04-15;Lance Fixo;30;10500.00;1
111;2023-05-15;Lance Livre;59.2;20720.00;1
111;2023-05-15;Lance Embutido;63.34;22169.00;1
111;2023-05-15;Lance Fixo;30;10500.00;3
111;2023-06-15;Lance Livre;57.61;23188.02;3
111;2023-06-15;Lance Embutido;50.05;20145.12;5
111;2023-06-15;Lance Fixo;30;12075.00;2
111;2023-07-15;Lance Livre;57.67;23212.17;4
111;2023-07-15;Lance Embutido;50.68;20398.70;3
111;2023-07-15;Lance Fixo;30;12075.00;1
111;2023-08-15;Lance Livre;48.56;19545.40;5
111;2023-08-15;Lance Embutido;54.91;22101.27;2
111;2023-08-15;Lance Fixo;30;12075.00;3
111;2023-09-15;Lance Livre;58.45;23526.13;3
111;2023-09-15;Lance Embutido;53.31;21457.28;2
111;2023-09-15;Lance Fixo;30;12075.00;3
111;2023-10-15;Lance Livre;55.42;22306.55;2
111;2023-10-15;Lance Embutido;53.9;21694.75;3
111;2023-10-15;Lance Fixo;30;12075.00;3
111;2023-11-15;Lance Livre;54.38;21887.95;2
111;2023-11-15;Lance Embutido;48.43;19493.08;5
111;2023-11-15;Lance Fixo;30;12075.00;3
111;2023-12-15;Lance Livre;58.53;23558.33;4
111;2023-12-15;Lance Embutido;52.3;21050.75;2
111;2023-12-15;Lance Fixo;30;12075.00;1
111;2024-01-15;Lance Livre;55.94;22515.85;5
111;2024-01-15;Lance Embutido;53.37;21481.42;3
111;2024-01-15;Lance Fixo;30;12075.00;3
111;2024-02-15;Lance Livre;52.79;21247.98;3
111;2024-02-15;Lance Embutido;50.26;20229.65;3
111;2024-02-15;Lance Fixo;30;12075.00;2
111;2024-03-15;Lance Livre;53.86;21678.65;5
111;2024-03-15;Lance Embutido;48.84;19658.10;2
111;2024-03-15;Lance Fixo;30;12075.00;2
111;2024-04-15;Lance Livre;49.06;19746.65;4
111;2024-04-15;Lance Embutido;53.88;21686.70;2
111;2024-04-15;Lance Fixo;30;12075.00;3
111;2024-05-15;Lance Livre;57.94;23320.85;5
111;2024-05-15;Lance Embutido;55.36;22282.40;3
111;2024-05-15;Lance Fixo;30;12075.00;3
111;2024-06-15;Lance Livre;59.75;27656.78;5
111;2024-06-15;Lance Embutido;56.28;26050.60;3
111;2024-06-15;Lance Fixo;30;13886.25;3
111;2024-07-15;Lance Livre;57.16;26457.93;4
111;2024-07-15;Lance Embutido;59.71;27638.27;2
111;2024-07-15;Lance Fixo;30;13886.25;2
111;2024-08-15;Lance Livre;57.19;26471.82;2
111;2024-08-15;Lance Embutido;55.71;25786.77;4
111;2024-08-15;Lance Fixo;30;13886.25;1
111;2024-09-15;Lance Livre;55.82;25837.68;4
111;2024-09-15;Lance Embutido;49.08;22717.90;4
111;2024-09-15;Lance Fixo;30;13886.25;1
111;2024-10-15;Lance Livre;57.9;26800.46;5
111;2024-10-15;Lance Embutido;51.17;23685.31;2
111;2024-10-15;Lance Fixo;30;13886.25;1
111;2024-11-15;Lance Livre;59.63;27601.24;2
111;2024-11-15;Lance Embutido;54.57;25259.09;5
111;2024-11-15;Lance Fixo;30;13886.25;2
111;2024-12-15;Lance Livre;55.55;25712.71;5
111;2024-12-15;Lance Embutido;58.11;26897.67;3
111;2024-12-15;Lance Fixo;30;13886.25;2
111;2025-01-15;Lance Livre;57.51;26619.94;3
111;2025-01-15;Lance Embutido;54.56;25254.46;4
111;2025-01-15;Lance Fixo;30;13886.25;2
111;2025-02-15;Lance Livre;58.67;27156.88;5
111;2025-02-15;Lance Embutido;52.99;24527.75;4
111;2025-02-15;Lance Fixo;30;13886.25;3
111;2025-03-15;Lance Livre;53.77;24888.79;4
111;2025-03-15;Lance Embutido;56.88;26328.33;4
111;2025-03-15;Lance Fixo;30;13886.25;1
111;2025-04-15;Lance Livre;57.98;26837.49;3
111;2025-04-15;Lance Embutido;56.82;26300.56;4
111;2025-04-15;Lance Fixo;30;13886.25;2
111;2025-05-15;Lance Livre;56.97;26369.99;2
111;2025-05-15;Lance Embutido;53.36;24699.01;3
111;2025-05-15;Lance Fixo;30;13886.25;3
111;2025-06-15;Lance Livre;52.92;28169.65;3
111;2025-06-15;Lance Embutido;57.38;30543.73;3
111;2025-06-15;Lance Fixo;30;15969.19;2
111;2025-07-15;Lance Livre;51.23;27270.05;3
111;2025-07-15;Lance Embutido;59.87;31869.18;5
111;2025-07-15;Lance Fixo;30;15969.19;2
111;2025-08-15;Lance Livre;50.13;26684.51;5
111;2025-08-15;Lance Embutido;57.64;30682.13;2
111;2025-08-15;Lance Fixo;30;15969.19;1
111;2025-09-15;Lance Livre;54.24;28872.29;4
111;2025-09-15;Lance Embutido;55.29;29431.21;5
111;2025-09-15;Lance Fixo;30;15969.19;1
112;2023-06-15;Lance Livre;89.6;31360.00;1
112;2023-06-15;Lance Embutido;79.35;27772.50;1
112;2023-06-15;Lance Fixo;30;10500.00;1
112;2023-07-15;Lance Livre;77.36;27076.00;1
112;2023-07-15;Lance Embutido;83.45;29207.50;1
112;2023-07-15;Lance Fixo;30;10500.00;1
112;2023-08-15;Lance Livre;92.56;32396.00;1
112;2023-08-15;Lance Embutido;87.63;30670.50;1
112;2023-08-15;Lance Fixo;30;10500.00;1
112;2023-09-15;Lance Livre;54.31;19008.50;2
112;2023-09-15;Lance Embutido;59.61;20863.50;1
112;2023-09-15;Lance Fixo;30;10500.00;1
112;2023-10-15;Lance Livre;62.04;21714.00;3
112;2023-10-15;Lance Embutido;69.27;24244.50;1
112;2023-10-15;Lance Fixo;30;10500.00;3
112;2023-11-15;Lance Livre;73.13;25595.50;3
112;2023-11-15;Lance Embutido;55.14;19299.00;2
112;2023-11-15;Lance Fixo;30;10500.00;3
112;2023-12-15;Lance Livre;60.45;21157.50;2
112;2023-12-15;Lance Embutido;65.71;22998.50;1
112;2023-12-15;Lance Fixo;30;10500.00;1
112;2024-01-15;Lance Livre;55.95;19582.50;2
112;2024-01-15;Lance Embutido;64.5;22575.00;2
112;2024-01-15;Lance Fixo;30;10500.00;2
112;2024-02-15;Lance Livre;64.23;22480.50;3
112;2024-02-15;Lance Embutido;71.45;25007.50;1
112;2024-02-15;Lance Fixo;30;10500.00;1
112;2024-03-15;Lance Livre;55.4;19390.00;3
112;2024-03-15;Lance Embutido;71.07;24874.50;3
112;2024-03-15;Lance Fixo;30;10500.00;3
112;2024-04-15;Lance Livre;63.5;22225.00;1
112;2024-04-15;Lance Embutido;66.12;23142.00;1
112;2024-04-15;Lance Fixo;30;10500.00;3
112;2024-05-15;Lance Livre;71.12;28625.80;1
112;2024-05-15;Lance Embutido;66.97;26955.42;3
112;2024-05-15;Lance Fixo;30;12075.00;3
112;2024-06-15;Lance Livre;54.85;22077.13;5
112;2024-06-15;Lance Embutido;48.39;19476.97;4
112;2024-06-15;Lance Fixo;30;12075.00;1
112;2024-07-15;Lance Livre;53.35;21473.38;4
112;2024-07-15;Lance Embutido;56.54;22757.35;2
112;2024-07-15;Lance Fixo;30;12075.00;1
112;2024-08-15;Lance Livre;52.47;21119.17;4
112;2024-08-15;Lance Embutido;48.77;19629.92;2
112;2024-08-15;Lance Fixo;30;12075.00;3
112;2024-09-15;Lance Livre;53.96;21718.90;2
112;2024-09-15;Lance Embutido;52.78;21243.95;4
112;2024-09-15;Lance Fixo;30;12075.00;1
112;2024-10-15;Lance Livre;56.73;22833.82;5
112;2024-10-15;Lance Embutido;48.67;19589.67;2
112;2024-10-15;Lance Fixo;30;12075.00;1
112;2024-11-15;Lance Livre;49.71;20008.27;3
112;2024-11-15;Lance Embutido;59.2;23828.00;4
112;2024-11-15;Lance Fixo;30;12075.00;2
112;2024-12-15;Lance Livre;58.75;23646.88;4
112;2024-12-15;Lance Embutido;53.88;21686.70;4
112;2024-12-15;Lance Fixo;30;12075.00;1
112;2025-01-15;Lance Livre;50.28;20237.70;3
112;2025-01-15;Lance Embutido;57.17;23010.92;4
112;2025-01-15;Lance Fixo;30;12075.00;1
112;2025-02-15;Lance Livre;50.43;20298.07;3
112;2025-02-15;Lance Embutido;48.06;19344.15;5
112;2025-02-15;Lance Fixo;30;12075.00;3
112;2025-03-15;Lance Livre;53.37;21481.42;3
112;2025-03-15;Lance Embutido;51.16;20591.90;4
112;2025-03-15;Lance Fixo;30;12075.00;3
112;2025-04-15;Lance Livre;49.1;19762.75;2
112;2025-04-15;Lance Embutido;55.09;22173.73;5
112;2025-04-15;Lance Fixo;30;12075.00;3
112;2025-05-15;Lance Livre;48.9;22634.59;2
112;2025-05-15;Lance Embutido;53.85;24925.82;3
112;2025-05-15;Lance Fixo;30;13886.25;1
112;2025-06-15;Lance Livre;58.39;27027.27;3
112;2025-06-15;Lance Embutido;50.26;23264.10;3
112;2025-06-15;Lance Fixo;30;13886.25;3
112;2025-07-15;Lance Livre;55.73;25796.02;2
112;2025-07-15;Lance Embutido;58.15;26916.18;5
112;2025-07-15;Lance Fixo;30;13886.25;3
112;2025-08-15;Lance Livre;59.25;27425.34;3
112;2025-08-15;Lance Embutido;52.68;24384.25;4
112;2025-08-15;Lance Fixo;30;13886.25;3
112;2025-09-15;Lance Livre;48.58;22486.47;2
112;2025-09-15;Lance Embutido;57.96;26828.23;4
112;2025-09-15;Lance Fixo;30;13886.25;3
113;2023-06-15;Lance Livre;81.93;28675.50;1
113;2023-06-15;Lance Embutido;84.95;29732.50;1
113;2023-06-15;Lance Fixo;30;10500.00;1
113;2023-07-15;Lance Livre;78.04;27314.00;1
113;2023-07-15;Lance Embutido;81.08;28378.00;1
113;2023-07-15;Lance Fixo;30;10500.00;1
113;2023-08-15;Lance Livre;94.14;32949.00;1
113;2023-08-15;Lance Embutido;82.78;28973.00;1
113;2023-08-15;Lance Fixo;30;10500.00;1
113;2023-09-15;Lance Livre;70.46;24661.00;3
113;2023-09-15;Lance Embutido;74.04;25914.00;3
113;2023-09-15;Lance Fixo;30;10500.00;2
113;2023-10-15;Lance Livre;68.65;24027.50;1
113;2023-10-15;Lance Embutido;56.6;19810.00;3
113;2023-10-15;Lance Fixo;30;10500.00;1
113;2023-11-15;Lance Livre;58.36;20426.00;1
113;2023-11-15;Lance Embutido;71.68;25088.00;2
113;2023-11-15;Lance Fixo;30;10500.00;3
113;2023-12-15;Lance Livre;73.24;25634.00;1
113;2023-12-15;Lance Embutido;63.29;22151.50;2
113;2023-12-15;Lance Fixo;30;10500.00;1
113;2024-01-15;Lance Livre;58.57;20499.50;3
113;2024-01-15;Lance Embutido;65.1;22785.00;1
113;2024-01-15;Lance Fixo;30;10500.00;3
113;2024-02-15;Lance Livre;74.45;26057.50;1
113;2024-02-15;Lance Embutido;55.9;19565.00;3
113;2024-02-15;Lance Fixo;30;10500.00;2
113;2024-03-15;Lance Livre;74.41;26043.50;3
113;2024-03-15;Lance Embutido;69.64;24374.00;1
113;2024-03-15;Lance Fixo;30;10500.00;1
113;2024-04-15;Lance Livre;57.93;20275.50;3
113;2024-04-15;Lance Embutido;66.53;23285.50;3
113;2024-04-15;Lance Fixo;30;10500.00;2
113;2024-05-15;Lance Livre;74.06;29809.15;2
113;2024-05-15;Lance Embutido;57.1;22982.75;3
113;2024-05-15;Lance Fixo;30;12075.00;3
113;2024-06-15;Lance Livre;58.98;23739.45;5
113;2024-06-15;Lance Embutido;48.82;19650.05;2
113;2024-06-15;Lance Fixo;30;12075.00;1
113;2024-07-15;Lance Livre;51.91;20893.78;5
113;2024-07-15;Lance Embutido;48.45;19501.13;4
113;2024-07-15;Lance Fixo;30;12075.00;2
113;2024-08-15;Lance Livre;58.81;23671.03;2
113;2024-08-15;Lance Embutido;48.74;19617.85;2
113;2024-08-15;Lance Fixo;30;12075.00;2
113;2024-09-15;Lance Livre;56.64;22797.60;4
113;2024-09-15;Lance Embutido;52.58;21163.45;2
113;2024-09-15;Lance Fixo;30;12075.00;2
113;2024-10-15;Lance Livre;56.11;22584.28;3
113;2024-10-15;Lance Embutido;51.06;20551.65;5
113;2024-10-15;Lance Fixo;30;12075.00;2
113;2024-11-15;Lance Livre;52.75;21231.88;2
113;2024-11-15;Lance Embutido;55.03;22149.58;3
113;2024-11-15;Lance Fixo;30;12075.00;1
113;2024-12-15;Lance Livre;54.66;22000.65;2
113;2024-12-15;Lance Embutido;58.37;23493.92;2
113;2024-12-15;Lance Fixo;30;12075.00;3
113;2025-01-15;Lance Livre;52.42;21099.05;3
113;2025-01-15;Lance Embutido;54.44;21912.10;2
113;2025-01-15;Lance Fixo;30;12075.00;1
113;2025-02-15;Lance Livre;56.1;22580.25;3
113;2025-02-15;Lance Embutido;49.56;19947.90;2
113;2025-02-15;Lance Fixo;30;12075.00;3
113;2025-03-15;Lance Livre;58.56;23570.40;3
113;2025-03-15;Lance Embutido;49.7;20004.25;5
113;2025-03-15;Lance Fixo;30;12075.00;3
113;2025-04-15;Lance Livre;52.59;21167.48;2
113;2025-04-15;Lance Embutido;57.26;23047.15;2
113;2025-04-15;Lance Fixo;30;12075.00;1
113;2025-05-15;Lance Livre;52.13;24129.67;5
113;2025-05-15;Lance Embutido;49.38;22856.77;4
113;2025-05-15;Lance Fixo;30;13886.25;3
113;2025-06-15;Lance Livre;50.35;23305.76;5
113;2025-06-15;Lance Embutido;52.16;24143.56;2
113;2025-06-15;Lance Fixo;30;13886.25;2
113;2025-07-15;Lance Livre;52.05;24092.64;2
113;2025-07-15;Lance Embutido;50.79;23509.42;5
113;2025-07-15;Lance Fixo;30;13886.25;1
113;2025-08-15;Lance Livre;54.97;25444.24;5
113;2025-08-15;Lance Embutido;49.85;23074.32;2
113;2025-08-15;Lance Fixo;30;13886.25;2
113;2025-09-15;Lance Livre;56.21;26018.20;4
113;2025-09-15;Lance Embutido;54.66;25300.75;2
113;2025-09-15;Lance Fixo;30;13886.25;3
114;2023-06-15;Lance Livre;82.99;29046.50;1
114;2023-06-15;Lance Embutido;94.41;33043.50;1
114;2023-06-15;Lance Fixo;30;10500.00;1
114;2023-07-15;Lance Livre;80.11;28038.50;1
114;2023-07-15;Lance Embutido;77.39;27086.50;1
114;2023-07-15;Lance Fixo;30;10500.00;1
114;2023-08-15;Lance Livre;86.45;30257.50;1
114;2023-08-15;Lance Embutido;84.05;29417.50;1
114;2023-08-15;Lance Fixo;30;10500.00;1
114;2023-09-15;Lance Livre;64.7;22645.00;2
114;2023-09-15;Lance Embutido;60.6;21210.00;3
114;2023-09-15;Lance Fixo;30;10500.00;2
114;2023-10-15;Lance Livre;66.53;23285.50;3
114;2023-10-15;Lance Embutido;68.99;24146.50;1
114;2023-10-15;Lance Fixo;30;10500.00;2
114;2023-11-15;Lance Livre;57.84;20244.00;2
114;2023-11-15;Lance Embutido;55.14;19299.00;2
114;2023-11-15;Lance Fixo;30;10500.00;3
114;2023-12-15;Lance Livre;57.83;20240.50;1
114;2023-12-15;Lance Embutido;56.38;19733.00;1
114;2023-12-15;Lance Fixo;30;10500.00;2
114;2024-01-15;Lance Livre;65.09;22781.50;3
114;2024-01-15;Lance Embutido;63.56;22246.00;2
114;2024-01-15;Lance Fixo;30;10500.00;3
114;2024-02-15;Lance Livre;69.85;24447.50;3
114;2024-02-15;Lance Embutido;63.42;22197.00;3
114;2024-02-15;Lance Fixo;30;10500.00;1
114;2024-03-15;Lance Livre;74.8;26180.00;1
114;2024-03-15;Lance Embutido;73.74;25809.00;1
114;2024-03-15;Lance Fixo;30;10500.00;2
114;2024-04-15;Lance Livre;65.15;22802.50;2
114;2024-04-15;Lance Embutido;60.56;21196.00;2
114;2024-04-15;Lance Fixo;30;10500.00;3
114;2024-05-15;Lance Livre;68.44;27547.10;2
114;2024-05-15;Lance Embutido;74.25;29885.63;3
114;2024-05-15;Lance Fixo;30;12075.00;1
114;2024-06-15;Lance Livre;50.31;20249.78;4
114;2024-06-15;Lance Embutido;58.6;23586.50;3
114;2024-06-15;Lance Fixo;30;12075.00;1
114;2024-07-15;Lance Livre;59.85;24089.63;3
114;2024-07-15;Lance Embutido;57.42;23111.55;4
114;2024-07-15;Lance Fixo;30;12075.00;2
114;2024-08-15;Lance Livre;55.8;22459.50;3
114;2024-08-15;Lance Embutido;50.28;20237.70;2
114;2024-08-15;Lance Fixo;30;12075.00;1
114;2024-09-15;Lance Livre;58.87;23695.17;5
114;2024-09-15;Lance Embutido;55.76;22443.40;3
114;2024-09-15;Lance Fixo;30;12075.00;2
114;2024-10-15;Lance Livre;57.42;23111.55;2
114;2024-10-15;Lance Embutido;50.54;20342.35;2
114;2024-10-15;Lance Fixo;30;12075.00;2
114;2024-11-15;Lance Livre;58.35;23485.88;5
114;2024-11-15;Lance Embutido;48.71;19605.78;3
114;2024-11-15;Lance Fixo;30;12075.00;2
114;2024-12-15;Lance Livre;50.82;20455.05;4
114;2024-12-15;Lance Embutido;52.65;21191.63;2
114;2024-12-15;Lance Fixo;30;12075.00;2
114;2025-01-15;Lance Livre;53.56;21557.90;2
114;2025-01-15;Lance Embutido;58.01;23349.02;5
114;2025-01-15;Lance Fixo;30;12075.00;2
114;2025-02-15;Lance Livre;58.88;23699.20;2
114;2025-02-15;Lance Embutido;52.9;21292.25;5
114;2025-02-15;Lance Fixo;30;12075.00;3
114;2025-03-15;Lance Livre;50.2;20205.50;3
114;2025-03-15;Lance Embutido;56.66;22805.65;3
114;2025-03-15;Lance Fixo;30;12075.00;3
114;2025-04-15;Lance Livre;54.62;21984.55;4
114;2025-04-15;Lance Embutido;58.69;23622.72;2
114;2025-04-15;Lance Fixo;30;12075.00;3
114;2025-05-15;Lance Livre;58.04;26865.26;2
114;2025-05-15;Lance Embutido;49.39;22861.40;2
114;2025-05-15;Lance Fixo;30;13886.25;2
114;2025-06-15;Lance Livre;58.39;27027.27;5
114;2025-06-15;Lance Embutido;55.55;25712.71;3
114;2025-06-15;Lance Fixo;30;13886.25;1
114;2025-07-15;Lance Livre;59.33;27462.37;4
114;2025-07-15;Lance Embutido;51.85;24000.07;3
114;2025-07-15;Lance Fixo;30;13886.25;2
114;2025-08-15;Lance Livre;56.84;26309.81;4
114;2025-08-15;Lance Embutido;55.42;25652.53;2
114;2025-08-15;Lance Fixo;30;13886.25;3
114;2025-09-15;Lance Livre;52.57;24333.34;2
114;2025-09-15;Lance Embutido;48.64;22514.24;3
114;2025-09-15;Lance Fixo;30;13886.25;2
115;2024-08-15;Lance Livre;76.12;26642.00;1
115;2024-08-15;Lance Embutido;86.68;30338.00;1
115;2024-08-15;Lance Fixo;30;10500.00;1
115;2024-09-15;Lance Livre;89.06;31171.00;1
